claim_id,policy_id,policyholder_id,claim_type,incident_date,filed_date,days_to_file,claim_amount,approved_amount,status,description,vehicle_id,provider_id,shop_id,law_firm_id,adjuster_id,payout_bank_account_id,submission_channel,ip_hash,device_hash,label_is_fraud,fraud_scenario
CL0007248,PO001007,PH001303,HEALTH,2025-01-19,2025-01-24,5,17474.99,9632.32,APPROVED,Spring people us arm little rate exist pass forget man bit name.,,PR000047,,,AJ000027,BA000569,PHONE,4147df426ac2dfc52ab93ab1,c182cf7e1bc93a20024df0a5,0,
CL0007249,PO001133,PH000839,HOME,2024-09-10,2024-09-24,14,2373.38,1832.93,DENIED,Support easy soldier security leader real debate.,,,,,AJ000004,BA000495,PHONE,819e29e1ab3a1ad4eeac15fd,613cc1c56100f9e92825a280,0,
CL0007250,PO000201,PH002464,HOME,2024-06-26,2024-06-29,3,7102.14,3515.64,DENIED,Past idea voice become member message national police rule cost.,,,,,AJ000013,BA001930,WEB,5b8c81badcf2666c0eede674,86d13efbd290090a10487854,0,
CL0007251,PO001011,PH000174,AUTO,2024-01-09,2024-01-16,7,19013.67,16363.99,PENDING,Article performance training newspaper car until tonight above sing.,VE000711,,RS000142,,AJ000001,BA001656,AGENT,187d8dd1ec923bb1b7f27061,d5752fa635bcbdb23fb82d28,0,
CL0007252,PO000182,PH000451,AUTO,2025-05-23,2025-06-06,2,16812.48,6067.64,APPROVED,Believe point number second sister day perform suffer wait life near century visit.,VE000850,,RS000046,,AJ000000,BA000245,PHONE,460222421a4d9cd3780de0d0,95e3828042873107fe1d4afc,1,shared_bank_account_ring
CL0007253,PO002188,PH002039,AUTO,2025-10-25,2025-10-27,2,10264.67,7576.09,DENIED,Entire candidate number number you hour two fine all piece.,VE000046,,RS000057,,AJ000032,BA001291,WEB,28f4d0e1ec4cc2b638cfa770,3dc6836476575e3acb2b7a21,0,
CL0007254,PO001532,PH001681,AUTO,2025-04-17,2025-04-20,3,10033.98,4479.13,PENDING,Eight capital remain available task paper success make executive single.,VE000110,,RS000035,,AJ000014,BA000703,WEB,edb6013f33c4cda13f244949,b3dd82ea4430851fb2548c29,0,
CL0007255,PO001061,PH000313,AUTO,2024-08-27,2024-08-28,1,14001.86,5727.3,APPROVED,Democrat picture become machine chance minute second arrive.,VE001460,,RS000133,,AJ000011,BA001380,AGENT,df9e431327f67f1a581b2db0,61ae43657f40e80e3ea5eaa3,0,
CL0007256,PO001094,PH000073,HEALTH,2025-04-27,2025-05-11,14,16594.89,8982.82,PENDING,Ground local behind measure room very item daughter onto religious only now stage serve safe.,,PR000141,,,AJ000047,BA000994,PHONE,35e2ebd810d551321d952c01,0d0b9b56d7f5f5b0aa876e20,0,
CL0007257,PO002287,PH001180,HEALTH,2025-06-04,2025-06-07,3,14923.53,14177.35,APPROVED,Report often west try some interview against particular whose security lose today daughter line article.,,PR000107,,,AJ000003,BA002042,AGENT,753852655ef81a2cd1bf7013,a372f1415c447f2cc8e5cd4e,1,collusive_provider
CL0007258,PO000884,PH001897,AUTO,2025-08-22,2025-09-05,14,17768.54,16701.29,PENDING,Well fire though trip upon city article think once smile fear traditional protect.,VE000249,,RS000040,,AJ000030,BA000031,AGENT,4a99a99614e832f21b44a669,515bf2c9c740b9dda8009104,0,
CL0007259,PO001024,PH000834,AUTO,2025-06-19,2025-07-03,14,15898.12,12404.0,APPROVED,Outside yet future particularly center government factor news suggest there nature risk even of.,VE001464,,RS000067,,AJ000016,BA000442,AGENT,e2fa63ef303844db103dc135,b1a190eba5d6cd431283333a,0,
CL0007260,PO002431,PH001086,HEALTH,2025-05-14,2025-05-19,2,4675.46,2545.76,PENDING,Type story right past machine section may decade dream.,,PR000157,,,AJ000046,BA001415,WEB,2176bdb66def6b619aabab05,3eafd028ad6016ff9e54905e,1,rapid_reclaim_burst
CL0007261,PO000480,PH001175,AUTO,2025-08-01,2025-08-15,14,12867.48,5362.68,APPROVED,Perform scene life Mrs card visit on provide nearly.,VE000593,,RS000153,,AJ000031,BA001192,WEB,6053638ad9113686812a9f39,46c9375edba9c4d3cf756447,0,
CL0007262,PO002552,PH000074,HOME,2024-10-08,2024-10-22,14,25620.67,12994.57,APPROVED,Nature special century phone behind quite if can.,,,,,AJ000040,BA001005,WEB,6e8de94c6915b02be652c572,2369e90aaebdd739c5ab405f,0,
CL0007263,PO000130,PH000629,HEALTH,2024-01-17,2024-01-31,14,1691.25,774.4,APPROVED,Movie increase loss hope forward cut sense artist stop sense until group spend may.,,PR000149,,,AJ000028,BA001583,PHONE,b3c65322bde39ec288d19dda,0cc8851f6d5328063e010c86,0,
CL0007264,PO000463,PH001616,AUTO,2025-12-25,2026-01-01,7,10709.98,5233.38,DENIED,Figure media truth growth every pressure understand evidence.,VE001099,,RS000033,,AJ000008,BA000342,PHONE,7f82f58d3d07aaf3d43224e1,22524f791599a8d37ad5d0bd,0,
CL0007265,PO001288,PH001742,AUTO,2025-09-02,2025-09-03,1,15669.42,8139.13,DENIED,Mention soon arrive far some look send high several piece let expect health election per.,VE001095,,RS000164,LF000032,AJ000045,BA001178,AGENT,481ecb45da64b775397b4772,ddffa5f1b3a28894b21cde8d,0,
CL0007266,PO001311,PH002452,AUTO,2024-08-11,2024-08-25,14,10582.97,7024.83,PENDING,Court production tree end learn marriage before report account bar already commercial job.,VE002021,,RS000056,,AJ000002,BA000803,PHONE,507e4b5360239a7b14b6abbd,70006b4ed5e8b7d740db5411,0,
CL0007267,PO001134,PH002046,HOME,2024-09-19,2024-10-03,3,29675.96,25361.71,APPROVED,Its difficult throughout all cup hear must consumer cause home read economy another management issue.,,,,,AJ000018,BA000812,PHONE,27d0bde5e3742fe97319eefb,2b6e53ba57ded30c7d446590,1,rapid_reclaim_burst
CL0007268,PO002345,PH000476,HOME,2025-01-06,2025-01-13,7,30671.27,22291.41,DENIED,Interview effect religious wall capital matter foot program watch measure heart nature model.,,,,,AJ000007,BA001082,PHONE,1e5cd7da54638b3c379377ba,587b6367c8a8cd6a87275f5e,0,
CL0007269,PO002556,PH000046,AUTO,2025-11-01,2025-11-08,7,1044.84,439.14,PENDING,Happy take born visit out energy region quite travel dream example.,VE000686,,RS000032,,AJ000021,BA001574,PHONE,e8a6c7ddc79f2164cfabc553,60be63afe3cb1ac5c5eca46c,0,
CL0007270,PO001684,PH000487,AUTO,2024-01-20,2024-02-03,14,3946.77,3071.68,APPROVED,Republican hope book most hospital be measure five.,VE001174,,RS000171,,AJ000039,BA001536,AGENT,6b7c52f48c73de01886563d0,e07b92b7500a9a5536e90cd3,0,
CL0007271,PO002169,PH001988,AUTO,2024-06-03,2024-06-06,3,17708.08,9699.73,PENDING,Hundred how player total practice business particularly pull usually yet want.,VE000994,,RS000075,,AJ000034,BA000350,PHONE,413eac6f63f52370399c75df,ce81ee03b95aedc451f05e59,0,
CL0007272,PO000517,PH001879,AUTO,2025-06-27,2025-06-28,1,10273.25,8277.38,APPROVED,Responsibility guess matter institution energy its interview shoulder for.,VE000394,,RS000062,LF000020,AJ000026,BA000570,WEB,bba38db70e6ccc18d00ba49a,599c53e63218a47149f40618,0,
CL0007273,PO002169,PH001988,AUTO,2024-08-25,2024-09-08,14,14004.66,12366.26,APPROVED,Use its I report spring successful election traditional thousand.,VE001060,,RS000009,,AJ000009,BA001975,PHONE,a33f875e50368e67a31916e3,f60d5b35ba9eb912ee3d932f,0,
CL0007274,PO002258,PH000822,HEALTH,2025-12-07,2025-12-21,14,3542.23,3193.59,APPROVED,Although win anyone rather set vote open nor value score.,,PR000012,,,AJ000027,BA000629,WEB,753d53ae727765e034c2970e,70bb36987f14a7a0074e432e,0,
CL0007275,PO001637,PH000175,HEALTH,2024-08-29,2024-09-03,5,9041.9,8305.35,DENIED,Build difficult community method toward new child letter allow travel mouth.,,PR000127,,,AJ000029,BA001657,PHONE,2ea13a86da97fba3bd0e5d7b,e4717d446057e99f563d4b0a,0,
CL0007276,PO002573,PH001001,AUTO,2024-01-07,2024-01-08,1,11028.57,4974.51,APPROVED,Media of debate industry prepare represent hold task perform million form evening.,VE001687,,RS000026,,AJ000044,BA001369,AGENT,0af6dcb4b29f22f081bcb82b,19b900c92b7d21988598a754,1,shared_address_phone_cluster
CL0007277,PO002456,PH000168,HOME,2025-12-25,2026-01-01,7,30027.64,18612.99,APPROVED,Near age agency man property front really process more.,,,,,AJ000023,BA001527,PHONE,7f6337e3f13f3845fa169e87,0b1dcbf7dec074465cc29d36,0,
CL0007278,PO000036,PH002114,HEALTH,2024-08-23,2024-09-06,14,16780.44,13182.26,APPROVED,Fill carry special hour similar fly market fly Republican Republican fund.,,PR000030,,,AJ000005,BA000201,PHONE,0a21f8cfc47364f7a3e073aa,ab385ed06a013ba7ca10e1b4,0,
CL0007279,PO002203,PH001198,HEALTH,2025-11-14,2025-11-21,7,13717.0,8904.48,APPROVED,And shoulder force happen current positive job.,,PR000136,,,AJ000007,BA002150,WEB,5ba6d7d8b27d98b1abd1c5aa,668132db542f37871b564eff,0,
CL0007280,PO002418,PH000802,AUTO,2025-01-18,2025-02-01,14,16335.79,15079.24,APPROVED,Front enough increase enter set finish study Congress under.,VE001070,,RS000029,,AJ000029,BA001056,PHONE,0cfc99245fa36fb13d79a309,8accdc60052c9ea6a7715593,0,
CL0007281,PO000935,PH000232,AUTO,2024-04-06,2024-04-20,14,4968.17,2380.98,APPROVED,Box tend bring deal play police see better newspaper too woman sit floor.,VE001510,,RS000029,,AJ000022,BA000478,AGENT,f0e794c946405654f914c277,8e75f8c4bd9323cd7f7914d9,0,
CL0007282,PO000557,PH002314,AUTO,2025-11-01,2025-11-15,14,9378.5,4528.75,APPROVED,By sure term clearly force remember hour wife himself reason way less everybody the administration.,VE000238,,RS000148,,AJ000008,BA000097,AGENT,073208f47450a4ba718579cc,0809f946bbcc9c3f3b2e9d62,0,
CL0007283,PO000369,PH001854,AUTO,2025-10-18,2025-11-01,14,11417.94,8420.05,PENDING,Chair collection onto college cultural Democrat national building draw trouble nice sense meeting sort.,VE001024,,RS000128,,AJ000027,BA001295,PHONE,5ee032a6a16ee59e78652d98,059d761c723fb288a439b6b9,0,
CL0007284,PO002301,PH001406,AUTO,2024-10-29,2024-11-12,14,3285.39,2442.23,PENDING,Main attorney require too prepare character can game break door something culture everything measure.,VE000370,,RS000016,,AJ000023,BA001950,PHONE,7131ff264b24563f7c1ad98c,23750ee68c29f5df95f5824b,0,
CL0007285,PO000879,PH000127,AUTO,2024-01-09,2024-01-14,5,17762.68,13673.5,APPROVED,And speak organization tree necessary south community consumer produce model sit exactly event.,VE000373,,RS000144,,AJ000002,BA001624,AGENT,3f817616ff10ac353709b77c,7a4f74b0f35020889d21f6ce,0,
CL0007286,PO002571,PH001384,HEALTH,2025-12-07,2025-12-14,7,4143.81,2594.66,APPROVED,Special camera should nice approach responsibility team.,,PR000153,,,AJ000008,BA002155,WEB,fe7cf0709594224aa4241ace,d433e03898aca539cb018f35,0,
CL0007287,PO000701,PH000505,HOME,2024-05-25,2024-06-01,7,30673.52,25634.13,APPROVED,Our relate college take push life perform five all then development real.,,,,,AJ000044,BA002120,PHONE,d2b5b9cf0b66f50fd84e1569,40fd4564ed215f00e5dd0304,0,
CL0007288,PO001237,PH000102,HEALTH,2024-02-13,2024-02-18,5,12247.63,5242.51,DENIED,Buy fill now medical respond follow page.,,PR000167,,,AJ000032,BA001360,PHONE,56b0bd5f8105b69bea0a20ce,83cb4fd949e66dc2ec8e407f,0,
CL0007289,PO001987,PH001103,HOME,2024-09-09,2024-09-16,7,16110.76,14296.41,PENDING,Painting response star born drug media young.,,,,,AJ000016,BA001082,WEB,ae6968510f50d800accf1abb,875d69d259e4e6752c7ee320,0,
CL0007290,PO000794,PH001515,AUTO,2024-07-13,2024-07-20,7,10233.41,4680.6,APPROVED,Poor follow inside trip brother capital rather happy artist article argue our section authority.,VE001888,,RS000160,,AJ000029,BA001072,WEB,62c677327b124930a519300a,ce85991f1b25a93f0dcd02fe,0,
CL0007291,PO001857,PH000285,AUTO,2024-08-15,2024-08-22,7,17318.51,16798.95,APPROVED,Lose peace bed type give decide song former western charge.,VE001005,,RS000083,,AJ000005,BA000847,PHONE,2fdbd55c0570bbbe72a02130,bac0e648a3b830214dd3cc5d,1,adjuster_collusion
CL0007292,PO002024,PH002241,HEALTH,2024-07-12,2024-07-26,14,5677.09,4964.14,DENIED,Remain find over political son herself condition audience.,,PR000112,,,AJ000023,BA000650,PHONE,e0074a8f502f7a4b5eae0df9,6356d0f6ea6ffd3520b53b88,0,
CL0007293,PO000773,PH000239,HEALTH,2025-06-02,2025-06-16,14,12960.26,11157.16,APPROVED,Attack among several dinner brother everyone little sure production practice last.,,PR000105,,,AJ000005,BA001508,AGENT,af20fecffdd70c46d8b01d2c,908646c4ff4e46035decc94a,0,
CL0007294,PO000528,PH000481,AUTO,2025-10-06,2025-10-08,2,17517.01,14642.04,PENDING,Scene available offer artist author today sense author station also reality design build.,VE001904,,RS000147,LF000042,AJ000029,BA001177,AGENT,95e675dcb9e00a3fd3ffd156,43f898e785d8b5c49270db7b,0,
CL0007295,PO002136,PH001481,AUTO,2025-12-12,2025-12-26,14,19829.36,10524.19,APPROVED,Whatever parent particularly lay response or almost team expert side very painting general material.,VE001633,,RS000052,,AJ000035,BA000051,WEB,2d89d12bc138186db6a1ddcb,b5f670484a6cf35c1a0cb9f7,0,
CL0007296,PO001419,PH000764,HEALTH,2025-10-16,2025-10-21,1,5768.37,4757.38,PENDING,Century create chair high choose avoid drop different box which keep responsibility put style value couple.,,PR000247,,,AJ000034,BA001274,AGENT,a9a94355d758e2f6a0d1d320,7321dcd2a74690074ea8581e,1,rapid_reclaim_burst
CL0007297,PO000988,PH002376,AUTO,2024-08-15,2024-08-20,5,17603.22,13836.27,DENIED,Citizen game life add project usually military these.,VE000694,,RS000167,,AJ000041,BA002046,AGENT,02edd9a419dcd0d7f8e26eae,f2bb1fa189c0597fd5015cf3,0,
CL0007298,PO000597,PH001346,AUTO,2024-07-21,2024-07-23,2,16219.9,13140.23,APPROVED,Soon firm keep senior want rise program say them eat ground these.,VE002006,,RS000119,,AJ000037,BA000215,WEB,6a11638ad724123dfd25e6d2,7a74dd06b7a8fc71ec04d1b2,0,
CL0007299,PO000042,PH000655,AUTO,2025-05-13,2025-05-16,3,17275.34,9251.32,APPROVED,State prevent force region manager fast anything almost miss partner record song might control dark establish.,VE001520,,RS000031,,AJ000044,BA001203,AGENT,098b839614dc3abbb8598792,ce827cc5bd14cf28d60af48a,0,
CL0007300,PO001968,PH001696,HEALTH,2024-05-15,2024-05-22,7,15106.48,7427.21,APPROVED,Eight apply garden argue tough success building summer imagine third fire hotel there middle.,,PR000183,,LF000005,AJ000025,BA001491,WEB,349f232af91b068bd0329494,4c2bb6c3b4a376d1d2a4fa93,0,
CL0007301,PO001562,PH001716,HOME,2024-03-20,2024-04-03,2,11702.98,7270.85,APPROVED,Surface grow recognize policy trip change notice north choice alone mean night anything.,,,,,AJ000035,BA001004,WEB,cfae587bb5a39849ba5f86e8,68f5aeb37187895811703700,1,rapid_reclaim_burst
CL0007302,PO000938,PH002166,HEALTH,2025-06-12,2025-06-26,14,4868.11,3765.11,APPROVED,Agency station huge current similar six newspaper employee director own animal finally knowledge although yard.,,PR000107,,LF000034,AJ000008,BA001442,WEB,5770d77074f3bdf616b15d71,152e8f093637cd6800882a6b,0,
CL0007303,PO000519,PH002035,HOME,2024-11-29,2024-12-13,14,18133.31,8460.54,DENIED,Look sort me dinner guess might food film owner along season they book official half part.,,,,LF000035,AJ000012,BA000420,PHONE,fe776de6dd140148d05dcd77,12f3c6323887bb8bd00d459d,0,
CL0007304,PO001270,PH001120,AUTO,2024-06-05,2024-06-08,3,21298.86,19058.72,PENDING,Policy give main size pattern sure use somebody sense science let show feel.,VE001107,,RS000131,,AJ000030,BA001364,AGENT,628cb3a8f1846d7d57a79a20,0d9fa31b96e93a70ec042738,0,
CL0007305,PO002438,PH001481,HEALTH,2024-02-03,2024-02-17,14,5232.55,4469.61,APPROVED,Pattern argue source imagine care operation least usually federal field none purpose price.,,PR000248,,,AJ000010,BA000279,PHONE,e5de5283a151be05cf4b8c34,84d58f7cbbc0bd091990ac4b,0,
CL0007306,PO002191,PH000519,HEALTH,2025-11-01,2025-11-08,7,9054.43,7522.7,APPROVED,Save including identify the school protect room election tend commercial maintain direction agree child arrive.,,PR000074,,,AJ000034,BA001410,WEB,d1c9565859a6e58fff58ff7f,ec374d5fa05ab2c01af9e1d4,0,
CL0007307,PO001443,PH001600,AUTO,2025-06-08,2025-06-15,7,12898.97,9928.17,APPROVED,Section never often buy suddenly eye garden fill.,VE000474,,RS000036,,AJ000019,BA000829,AGENT,f451a917b00f4bb730cdbe5e,2a67a10c1221d83d8ff9d9f7,0,
CL0007308,PO002264,PH002343,AUTO,2024-01-19,2024-02-02,14,13191.82,9209.02,APPROVED,Once range reduce maybe remember range participant single likely commercial always yeah authority movement action agree.,VE001358,,RS000092,LF000058,AJ000042,BA001907,WEB,29607232beb60ee0d9f29e13,8c14392e14d41ed5fdac9c8d,0,
CL0007309,PO001600,PH000947,AUTO,2024-04-28,2024-05-05,7,12470.45,10018.51,APPROVED,Least difficult major kid almost back parent everything when figure force toward business quickly collection.,VE000005,,RS000054,,AJ000014,BA000736,WEB,725bc8e19902e3eb6019b637,689792d62d235aec4f680d71,0,
CL0007310,PO000382,PH000630,HEALTH,2024-05-04,2024-05-18,14,15580.68,9324.22,DENIED,Address carry stand decade price you enough.,,PR000035,,,AJ000026,BA001477,PHONE,e3a55766e0e1fda76715a36f,a027fe3b11826372a447e791,0,
CL0007311,PO001326,PH000061,AUTO,2024-03-04,2024-03-11,7,15196.93,12140.95,PENDING,Amount research allow our week market beyond money region must they wind smile forward new.,VE000281,,RS000098,,AJ000047,BA001850,WEB,cbf8702284a6d45702bdb7a6,b9e9460b121156e29e87d188,0,
CL0007312,PO000525,PH001978,AUTO,2024-03-21,2024-03-23,2,16891.87,13303.49,PENDING,Spend born turn bed region later run tell.,VE001463,,RS000126,,AJ000020,BA001514,WEB,bd1abccad51eff307fe4009c,af72feaafecf064832657dff,0,
CL0007313,PO000451,PH002226,AUTO,2025-01-13,2025-01-27,14,13057.1,7721.9,DENIED,Surface say number character human color expert growth low travel program base board join.,VE001412,,RS000000,,AJ000013,BA001795,PHONE,27734ee0d9c534ded41f94e2,3191b680121b7bc3016f5cd2,0,
CL0007314,PO002539,PH000236,AUTO,2025-02-01,2025-02-08,7,17553.35,12780.82,DENIED,Join produce prove play every rich manager.,VE000918,,RS000147,,AJ000033,BA000387,AGENT,066430336ef6a8d3ec81531f,f6394c1416af2967d8460318,0,
CL0007315,PO000080,PH001465,AUTO,2024-07-09,2024-07-23,14,995.2,713.16,APPROVED,Generation language thank floor decade four quickly degree hold best.,VE000816,,RS000038,,AJ000002,BA000072,AGENT,246ffa7c415d4d1632f609b3,d42a5e8760b66a7144068dba,0,
CL0007316,PO001324,PH001609,HEALTH,2024-03-28,2024-04-02,5,2958.21,2054.73,DENIED,East wind tax throughout admit only administration use since six teach represent science degree economic probably.,,PR000020,,LF000036,AJ000007,BA000618,WEB,631e3870b59cd4e36fdc53e6,d074ebd181d0c3ebdb6157d9,0,
CL0007317,PO000122,PH001475,AUTO,2025-05-08,2025-05-22,14,21951.22,11281.14,APPROVED,Conference eye some party report half church thus public lot already explain every reality.,VE001960,,RS000057,,AJ000017,BA001681,AGENT,de2ddcbc64ab2066f7d4374e,e1c5cc13fa0e2a027f98c8f5,0,
CL0007318,PO002016,PH002372,AUTO,2025-02-05,2025-02-12,7,5856.31,4078.94,APPROVED,Role there cup knowledge miss main store run Mr turn design account generation skill education perform.,VE001800,,RS000070,LF000011,AJ000041,BA000764,AGENT,833be60beb77481ef8ebfde2,60d09bdfffa5107efd317673,0,
CL0007319,PO001692,PH001119,HEALTH,2024-12-22,2025-01-05,14,14704.92,8010.43,PENDING,Although particular hold benefit play husband surface want edge explain candidate several.,,PR000145,,,AJ000019,BA001547,AGENT,9dde645921cd48b58d3d2082,20eba0f358d858e76228b6a0,0,
CL0007320,PO001140,PH002122,HEALTH,2024-12-18,2024-12-21,3,4747.62,3042.89,APPROVED,Dog woman huge growth middle up sort image move.,,PR000013,,LF000022,AJ000037,BA000563,PHONE,8545a654aac066285c7d013f,7534a627b2a1fd3dba1e8f00,0,
CL0007321,PO001856,PH001644,HOME,2024-08-29,2024-08-30,1,12037.42,9531.29,APPROVED,Others although model account result doctor support middle commercial middle when.,,,,,AJ000005,BA001412,AGENT,4d883dc76badc7838dfadd1a,4f4ff525931aafe1fc758a06,0,
CL0007322,PO000793,PH000744,AUTO,2025-03-07,2025-03-21,14,13410.29,5886.64,APPROVED,Among professor item notice every leave ten.,VE001309,,RS000068,,AJ000036,BA000418,PHONE,b6a7d257035c5fac343c8a7e,334cc45337c06d3be728d16e,0,
CL0007323,PO000995,PH001459,HEALTH,2024-09-07,2024-09-12,5,7301.37,5448.31,APPROVED,Relationship world success rich bar but have fight scientist through build economic song.,,PR000044,,,AJ000047,BA001493,AGENT,bca029a366099f032364f604,81b453e042ab121801850e6d,1,shared_address_phone_cluster
CL0007324,PO001136,PH002236,AUTO,2024-11-21,2024-11-24,3,21120.62,18867.24,APPROVED,Change institution himself speech focus far play exactly.,VE000617,,RS000032,,AJ000004,BA001524,WEB,0a881fc841f2f3ffb84f0e8a,d18226f4d9741639aefc6a58,0,
